user_id,movie_name,producer,director,genre,release_year,runtime_minutes,budget_band,mpaa_rating,user_rating,review_date
1277,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,1,2016-06-06
2391,The Matrix,Warner Bros.,Lana Wachowski,Animation,1999,136,High,R,3,2018-06-28
1265,Moonlight,A24,Barry Jenkins,Action,2016,111,Medium,R,2,2020-04-07
34,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Comedy,2003,201,High,PG-13,3,2025-11-18
2078,Inception,Warner Bros.,Christopher Nolan,Action,2010,148,High,PG-13,1,2017-08-30
1409,The Lion King,Walt Disney Pictures,Roger Allers,Animation,1994,88,Low,G,1,2019-09-25
281,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,2,2023-10-22
2837,The Dark Knight,Warner Bros.,Christopher Nolan,Fantasy,2008,152,High,PG-13,4,2021-09-22
1375,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,5,2025-10-19
430,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Sci-Fi,2003,201,High,PG-13,3,2016-10-26
16,Pulp Fiction,Miramax,Quentin Tarantino,Drama,1994,154,High,R,4,2017-06-17
874,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Thriller,1991,118,Medium,R,4,2021-12-30
1640,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,4,2017-04-20
303,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,3,2015-02-10
1191,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,1,2016-08-06
122,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,3,2015-06-29
1074,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,2,2017-06-15
732,Gladiator,DreamWorks Pictures,Ridley Scott,Adventure,2000,155,High,R,5,2017-10-04
415,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,3,2025-03-19
455,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,4,2022-05-06
984,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,3,2020-02-12
2159,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,2,2025-07-21
2913,Inside Out,Pixar,Pete Docter,Romance,2015,95,Medium,PG,4,2024-11-06
777,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,2,2023-11-30
2456,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,3,2018-07-26
2524,Pulp Fiction,Miramax,Quentin Tarantino,Thriller,1994,154,High,R,1,2023-07-23
609,The Matrix,Warner Bros.,Lana Wachowski,Animation,1999,136,High,R,3,2023-11-09
518,The Godfather,Paramount Pictures,Francis Ford Coppola,Drama,1972,175,High,R,3,2024-10-15
2980,The Social Network,Columbia Pictures,David Fincher,Romance,2010,120,Medium,PG-13,4,2017-05-07
686,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,5,2015-09-23
2126,Inception,Warner Bros.,Christopher Nolan,Animation,2010,148,High,PG-13,3,2020-08-04
2845,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,3,2020-11-22
2381,Forrest Gump,Paramount Pictures,Robert Zemeckis,Fantasy,1994,142,High,PG-13,4,2018-01-04
900,The Dark Knight,Warner Bros.,Christopher Nolan,Romance,2008,152,High,PG-13,1,2017-04-28
896,No Country for Old Men,Mirage Enterprises,Ethan Coen,Fantasy,2007,122,High,R,2,2019-06-10
1533,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,5,2016-10-05
345,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,2,2023-06-06
2392,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,3,2017-07-31
1746,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,5,2018-10-09
2038,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,4,2019-02-14
1810,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,1,2017-01-05
338,The Godfather,Paramount Pictures,Francis Ford Coppola,Crime,1972,175,High,R,3,2025-02-09
2637,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,5,2021-02-17
486,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,2,2016-02-08
1368,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,5,2017-03-31
2800,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,3,2018-05-24
2934,The Social Network,Columbia Pictures,David Fincher,Thriller,2010,120,Medium,PG-13,5,2016-07-18
1227,Goodfellas,Warner Bros.,Martin Scorsese,Comedy,1990,146,High,R,1,2023-08-21
1662,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,4,2025-08-10
2100,The Lion King,Walt Disney Pictures,Roger Allers,Drama,1994,88,Low,G,4,2022-05-03
930,Heat,Warner Bros.,Michael Mann,Action,1995,170,High,R,4,2017-07-21
2113,Titanic,Paramount Pictures,James Cameron,Thriller,1997,195,High,PG-13,4,2017-08-15
1890,The Matrix,Warner Bros.,Lana Wachowski,Animation,1999,136,High,R,4,2023-02-07
770,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,3,2024-06-26
1844,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,2,2019-12-02
2366,The Social Network,Columbia Pictures,David Fincher,Drama,2010,120,Medium,PG-13,3,2016-07-23
2699,The Green Mile,Castle Rock Entertainment,Frank Darabont,Comedy,1999,189,High,R,1,2020-08-09
1744,Back to the Future,Universal Pictures,Robert Zemeckis,Adventure,1985,116,Medium,PG,2,2019-09-13
1336,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Sci-Fi,1980,124,High,PG,5,2018-05-12
570,The Matrix,Warner Bros.,Lana Wachowski,Romance,1999,136,High,R,1,2025-05-05
2470,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,5,2022-01-23
1562,Joker,Warner Bros.,Todd Phillips,Romance,2019,122,High,R,4,2025-12-28
1583,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,1,2020-12-29
1850,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,3,2021-05-21
428,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Comedy,1991,118,Medium,R,1,2016-12-03
2823,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Action,1980,124,High,PG,1,2024-04-08
285,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Drama,2003,201,High,PG-13,2,2017-03-26
955,Avengers: Endgame,Marvel Studios,Anthony Russo,Sci-Fi,2019,181,High,PG-13,3,2017-04-23
236,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,1,2020-02-06
1683,The Dark Knight,Warner Bros.,Christopher Nolan,Drama,2008,152,High,PG-13,2,2018-08-31
1714,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,2,2021-01-06
846,Forrest Gump,Paramount Pictures,Robert Zemeckis,Crime,1994,142,High,PG-13,4,2025-09-17
2907,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,3,2019-11-06
1272,Schindler's List,Universal Pictures,Steven Spielberg,Action,1993,195,High,R,5,2021-06-13
827,The Matrix,Warner Bros.,Lana Wachowski,Animation,1999,136,High,R,4,2018-02-02
1636,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,4,2015-09-20
2332,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Thriller,2003,201,High,PG-13,5,2018-09-09
161,The Grand Budapest Hotel,Fox Searchlight,Wes Anderson,Fantasy,2014,99,Medium,R,4,2021-06-17
2869,Goodfellas,Warner Bros.,Martin Scorsese,Comedy,1990,146,High,R,4,2018-11-21
718,Parasite,CJ Entertainment,Bong Joon-ho,Comedy,2019,132,High,R,4,2021-11-15
1770,Pulp Fiction,Miramax,Quentin Tarantino,Action,1994,154,High,R,5,2023-03-23
1612,Pulp Fiction,Miramax,Quentin Tarantino,Action,1994,154,High,R,5,2016-01-27
647,Interstellar,Paramount Pictures,Christopher Nolan,Drama,2014,169,High,PG-13,2,2024-12-06
274,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,3,2022-06-23
2265,Interstellar,Paramount Pictures,Christopher Nolan,Thriller,2014,169,High,PG-13,4,2019-08-12
431,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,1,2023-06-22
676,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,4,2020-01-22
110,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,1,2020-03-08
1636,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,4,2018-11-08
1027,La La Land,Summit Entertainment,Damien Chazelle,Sci-Fi,2016,128,High,PG-13,1,2015-02-13
1902,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,3,2022-07-08
2692,Forrest Gump,Paramount Pictures,Robert Zemeckis,Crime,1994,142,High,PG-13,1,2021-02-24
1144,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,2,2020-04-12
412,Parasite,CJ Entertainment,Bong Joon-ho,Action,2019,132,High,R,1,2021-10-22
1601,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,5,2023-04-25
1805,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,3,2016-09-20
2765,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,1,2025-01-04
2601,Inception,Warner Bros.,Christopher Nolan,Fantasy,2010,148,High,PG-13,1,2024-05-19
1263,American Beauty,DreamWorks,Sam Mendes,Crime,1999,122,High,R,4,2022-09-28
1546,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,1,2015-07-19
978,The Departed,Warner Bros.,Martin Scorsese,Thriller,2006,151,High,R,3,2025-03-11
60,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,4,2015-04-25
396,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,1,2017-06-22
1703,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Action,1998,169,High,R,2,2015-06-30
2568,Inception,Warner Bros.,Christopher Nolan,Adventure,2010,148,High,PG-13,3,2021-04-21
1753,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,5,2019-06-07
1325,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2018-12-31
1595,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,3,2015-02-19
1141,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2022-05-19
896,Schindler's List,Universal Pictures,Steven Spielberg,Adventure,1993,195,High,R,1,2015-10-03
2919,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,4,2016-02-22
389,Inception,Warner Bros.,Christopher Nolan,Romance,2010,148,High,PG-13,2,2017-10-28
719,The Matrix,Warner Bros.,Lana Wachowski,Sci-Fi,1999,136,High,R,2,2018-09-22
1373,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Adventure,1991,118,Medium,R,4,2015-10-04
2094,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2019-04-16
2887,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Thriller,1991,118,Medium,R,5,2021-08-03
509,Heat,Warner Bros.,Michael Mann,Thriller,1995,170,High,R,1,2021-11-29
326,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,2,2021-12-13
828,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,4,2018-04-29
2971,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2017-09-02
1140,The Matrix,Warner Bros.,Lana Wachowski,Fantasy,1999,136,High,R,3,2016-07-03
1700,The Godfather,Paramount Pictures,Francis Ford Coppola,Drama,1972,175,High,R,5,2023-11-18
1357,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Comedy,1991,118,Medium,R,1,2017-07-27
2724,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,5,2015-08-10
1563,Heat,Warner Bros.,Michael Mann,Thriller,1995,170,High,R,5,2024-10-14
25,Inception,Warner Bros.,Christopher Nolan,Action,2010,148,High,PG-13,4,2022-01-23
789,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,1,2025-09-11
376,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,2,2016-05-29
2079,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,2,2017-08-25
2956,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,3,2016-11-03
1020,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,2,2021-10-17
2604,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,4,2025-11-07
1473,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,1,2025-08-31
1732,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,4,2019-12-13
1975,Forrest Gump,Paramount Pictures,Robert Zemeckis,Sci-Fi,1994,142,High,PG-13,2,2024-03-11
341,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,4,2024-07-30
626,Se7en,New Line Cinema,David Fincher,Comedy,1995,127,High,R,5,2021-01-09
1900,Fight Club,20th Century Fox,David Fincher,Action,1999,139,High,R,3,2019-04-08
2483,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,4,2021-04-21
1923,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,2,2023-01-07
2051,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2015-02-22
1704,Titanic,Paramount Pictures,James Cameron,Adventure,1997,195,High,PG-13,4,2019-07-16
1261,The Pianist,Focus Features,Roman Polanski,Adventure,2002,150,High,R,4,2020-06-28
160,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Romance,1991,118,Medium,R,1,2019-08-02
2317,Django Unchained,Columbia Pictures,Quentin Tarantino,Crime,2012,165,High,R,4,2025-06-15
2959,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,3,2023-08-26
237,The Dark Knight,Warner Bros.,Christopher Nolan,Fantasy,2008,152,High,PG-13,3,2022-10-23
1957,Schindler's List,Universal Pictures,Steven Spielberg,Sci-Fi,1993,195,High,R,2,2017-09-19
2727,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,1,2022-10-27
2790,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Comedy,1991,118,Medium,R,5,2020-02-09
2715,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,5,2021-06-26
379,Parasite,CJ Entertainment,Bong Joon-ho,Drama,2019,132,High,R,1,2023-08-24
2401,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Sci-Fi,1991,118,Medium,R,4,2022-12-02
774,Inside Out,Pixar,Pete Docter,Crime,2015,95,Medium,PG,5,2025-03-16
2834,The Green Mile,Castle Rock Entertainment,Frank Darabont,Action,1999,189,High,R,4,2017-11-01
1262,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,4,2021-07-28
2346,Titanic,Paramount Pictures,James Cameron,Crime,1997,195,High,PG-13,1,2022-02-18
859,Whiplash,Blumhouse Productions,Damien Chazelle,Adventure,2014,107,Medium,R,2,2018-01-06
690,"Crouching Tiger, Hidden Dragon",Sony Pictures Classics,Ang Lee,Sci-Fi,2000,120,Medium,PG-13,3,2015-01-27
2853,American Beauty,DreamWorks,Sam Mendes,Drama,1999,122,High,R,1,2015-10-14
1766,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,3,2023-03-22
551,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,2,2022-11-23
452,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,5,2025-08-20
242,Pulp Fiction,Miramax,Quentin Tarantino,Thriller,1994,154,High,R,2,2017-04-03
1675,Se7en,New Line Cinema,David Fincher,Thriller,1995,127,High,R,3,2025-02-12
2607,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,1,2024-09-26
511,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,1,2019-03-28
962,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,1,2021-07-26
1090,Forrest Gump,Paramount Pictures,Robert Zemeckis,Crime,1994,142,High,PG-13,1,2015-09-08
172,Se7en,New Line Cinema,David Fincher,Drama,1995,127,High,R,5,2023-11-07
2470,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,1,2019-03-19
1381,Inception,Warner Bros.,Christopher Nolan,Comedy,2010,148,High,PG-13,4,2020-04-22
1406,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Adventure,2003,201,High,PG-13,3,2022-08-24
1633,The Avengers,Marvel Studios,Joss Whedon,Thriller,2012,143,High,PG-13,3,2022-06-17
1353,The Dark Knight,Warner Bros.,Christopher Nolan,Drama,2008,152,High,PG-13,3,2024-10-16
2861,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Drama,1998,169,High,R,4,2024-10-05
504,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,1,2021-10-01
1852,Mad Max: Fury Road,Warner Bros.,George Miller,Comedy,2015,120,Medium,R,2,2019-02-18
2705,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Fantasy,2003,201,High,PG-13,5,2019-08-20
1476,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,1,2022-02-08
2486,The Green Mile,Castle Rock Entertainment,Frank Darabont,Adventure,1999,189,High,R,4,2017-08-14
1753,Forrest Gump,Paramount Pictures,Robert Zemeckis,Romance,1994,142,High,PG-13,1,2018-11-27
1577,The Pianist,Focus Features,Roman Polanski,Fantasy,2002,150,High,R,1,2023-03-27
2131,The Godfather,Paramount Pictures,Francis Ford Coppola,Thriller,1972,175,High,R,2,2024-10-02
2040,The Green Mile,Castle Rock Entertainment,Frank Darabont,Animation,1999,189,High,R,1,2016-06-07
1913,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Comedy,1998,169,High,R,5,2024-10-23
2715,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,1,2020-05-28
2703,Inception,Warner Bros.,Christopher Nolan,Thriller,2010,148,High,PG-13,2,2016-11-29
120,Interstellar,Paramount Pictures,Christopher Nolan,Crime,2014,169,High,PG-13,4,2023-01-10
1149,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,4,2023-08-05
2747,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,4,2025-09-02
2972,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,5,2022-02-08
2360,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,2,2025-06-13
1406,The Departed,Warner Bros.,Martin Scorsese,Romance,2006,151,High,R,1,2022-03-22
1790,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,5,2025-11-01
1192,American Beauty,DreamWorks,Sam Mendes,Thriller,1999,122,High,R,3,2016-04-18
2426,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,3,2023-04-22
522,The Pianist,Focus Features,Roman Polanski,Crime,2002,150,High,R,5,2019-02-15
7,La La Land,Summit Entertainment,Damien Chazelle,Sci-Fi,2016,128,High,PG-13,5,2023-04-07
1590,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,5,2017-02-16
2783,Spirited Away,Studio Ghibli,Hayao Miyazaki,Adventure,2001,125,High,PG,3,2023-12-11
2465,"Crouching Tiger, Hidden Dragon",Sony Pictures Classics,Ang Lee,Action,2000,120,Medium,PG-13,5,2022-06-11
2205,The Matrix,Warner Bros.,Lana Wachowski,Crime,1999,136,High,R,4,2015-02-07
1216,The Social Network,Columbia Pictures,David Fincher,Adventure,2010,120,Medium,PG-13,2,2024-02-25
2464,Parasite,CJ Entertainment,Bong Joon-ho,Fantasy,2019,132,High,R,4,2016-08-26
1266,The Godfather,Paramount Pictures,Francis Ford Coppola,Drama,1972,175,High,R,5,2018-08-04
2894,Forrest Gump,Paramount Pictures,Robert Zemeckis,Crime,1994,142,High,PG-13,3,2024-07-04
2885,The Matrix,Warner Bros.,Lana Wachowski,Thriller,1999,136,High,R,4,2018-04-08
2936,Up,Pixar,Pete Docter,Drama,2009,96,Medium,PG,3,2016-09-17
734,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2025-05-09
2701,La La Land,Summit Entertainment,Damien Chazelle,Sci-Fi,2016,128,High,PG-13,3,2024-02-21
1607,Joker,Warner Bros.,Todd Phillips,Action,2019,122,High,R,1,2021-02-22
1604,The Dark Knight,Warner Bros.,Christopher Nolan,Fantasy,2008,152,High,PG-13,3,2023-07-01
2853,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,3,2018-03-02
